scope,parameter,description,value,unit,evidence_type,species,source,rationale,confidence,calibration_priority,code_location,evidence_scope,literature_value,comparison_to_literature,source_url,scope_zh,description_zh,unit_zh,evidence_type_zh,species_zh,rationale_zh,confidence_zh,calibration_priority_zh,evidence_scope_zh,literature_value_zh,comparison_to_literature_zh
human_region:kidney_right_cortex,flow_fraction,Right kidney cortex: flow_fraction,0.06,fraction of cardiac output,scaled,reference human,ICRP Publication 89 (2002); Jones and Rowland-Yeo 2013; Shah and Betts 2012/2013,Region-resolved reference geometry,medium-low,medium,model/human_spatial_pbpk.py:REGIONS,physiology-scaled,,,https://www.icrp.org/publication.asp?id=icrp%20publication%2089; https://pmc.ncbi.nlm.nih.gov/articles/PMC6890583/,人体分区：右肾皮质,右肾皮质：血流分数,心输出量分数,缩放值,参考成人,分区参考解剖几何,中低,中,生理学缩放证据,,
human_region:kidney_right_cortex,vascular_ml,Right kidney cortex: vascular_ml,55,mL,scaled,reference human,ICRP Publication 89 (2002); Jones and Rowland-Yeo 2013; Shah and Betts 2012/2013,Region-resolved reference geometry,medium-low,medium,model/human_spatial_pbpk.py:REGIONS,physiology-scaled,,,https://www.icrp.org/publication.asp?id=icrp%20publication%2089; https://pmc.ncbi.nlm.nih.gov/articles/PMC6890583/,人体分区：右肾皮质,右肾皮质：血管容积,mL,缩放值,参考成人,分区参考解剖几何,中低,中,生理学缩放证据,,
human_region:kidney_right_cortex,isf_ml,Right kidney cortex: isf_ml,85,mL,scaled,reference human,ICRP Publication 89 (2002); Jones and Rowland-Yeo 2013; Shah and Betts 2012/2013,Region-resolved reference geometry,medium-low,medium,model/human_spatial_pbpk.py:REGIONS,physiology-scaled,,,https://www.icrp.org/publication.asp?id=icrp%20publication%2089; https://pmc.ncbi.nlm.nih.gov/articles/PMC6890583/,人体分区：右肾皮质,右肾皮质：组织间液容积,mL,缩放值,参考成人,分区参考解剖几何,中低,中,生理学缩放证据,,
human_region:kidney_right_cortex,ps_ml_h,Right kidney cortex: ps_ml_h,2.55,mL/h,assumed,reference human,Current model structural prior; requires project-specific calibration,Exploratory regional transport/transduction prior,low,high,model/human_spatial_pbpk.py:REGIONS,structural/design,,,,人体分区：右肾皮质,右肾皮质：通透性-表面积乘积,mL/h,假设值,参考成人,区域转运与转导的探索性先验,低,高,模型结构或设计输入,,
human_region:kidney_right_cortex,kp,Right kidney cortex: kp,0.85,dimensionless,assumed,reference human,Current model structural prior; requires project-specific calibration,Exploratory regional transport/transduction prior,low,high,model/human_spatial_pbpk.py:REGIONS,structural/design,,,,人体分区：右肾皮质,右肾皮质：组织-血浆分配系数,无量纲,假设值,参考成人,区域转运与转导的探索性先验,低,高,模型结构或设计输入,,
human_region:kidney_right_cortex,internalization_half_life_h,Right kidney cortex: internalization_half_life_h,18,h,assumed,reference human,Current model structural prior; requires project-specific calibration,Exploratory regional transport/transduction prior,low,high,model/human_spatial_pbpk.py:REGIONS,structural/design,,,,人体分区：右肾皮质,右肾皮质：内化半衰期,h,假设值,参考成人,区域转运与转导的探索性先验,低,高,模型结构或设计输入,,
human_region:kidney_right_cortex,episome_half_life_days,Right kidney cortex: episome_half_life_days,90,day,assumed,reference human,Current model structural prior; requires project-specific calibration,Exploratory regional transport/transduction prior,low,high,model/human_spatial_pbpk.py:REGIONS,structural/design,,,,人体分区：右肾皮质,右肾皮质：游离体半衰期,d,假设值,参考成人,区域转运与转导的探索性先验,低,高,模型结构或设计输入,,
human_region:kidney_right_medulla,flow_fraction,Right kidney medulla: flow_fraction,0.035,fraction of cardiac output,scaled,reference human,ICRP Publication 89 (2002); Jones and Rowland-Yeo 2013; Shah and Betts 2012/2013,Region-resolved reference geometry,medium-low,medium,model/human_spatial_pbpk.py:REGIONS,physiology-scaled,,,https://www.icrp.org/publication.asp?id=icrp%20publication%2089; https://pmc.ncbi.nlm.nih.gov/articles/PMC6890583/,人体分区：右肾髓质,右肾髓质：血流分数,心输出量分数,缩放值,参考成人,分区参考解剖几何,中低,中,生理学缩放证据,,
human_region:kidney_right_medulla,vascular_ml,Right kidney medulla: vascular_ml,32,mL,scaled,reference human,ICRP Publication 89 (2002); Jones and Rowland-Yeo 2013; Shah and Betts 2012/2013,Region-resolved reference geometry,medium-low,medium,model/human_spatial_pbpk.py:REGIONS,physiology-scaled,,,https://www.icrp.org/publication.asp?id=icrp%20publication%2089; https://pmc.ncbi.nlm.nih.gov/articles/PMC6890583/,人体分区：右肾髓质,右肾髓质：血管容积,mL,缩放值,参考成人,分区参考解剖几何,中低,中,生理学缩放证据,,
human_region:kidney_right_medulla,isf_ml,Right kidney medulla: isf_ml,58,mL,scaled,reference human,ICRP Publication 89 (2002); Jones and Rowland-Yeo 2013; Shah and Betts 2012/2013,Region-resolved reference geometry,medium-low,medium,model/human_spatial_pbpk.py:REGIONS,physiology-scaled,,,https://www.icrp.org/publication.asp?id=icrp%20publication%2089; https://pmc.ncbi.nlm.nih.gov/articles/PMC6890583/,人体分区：右肾髓质,右肾髓质：组织间液容积,mL,缩放值,参考成人,分区参考解剖几何,中低,中,生理学缩放证据,,
human_region:kidney_right_medulla,ps_ml_h,Right kidney medulla: ps_ml_h,1.044,mL/h,assumed,reference human,Current model structural prior; requires project-specific calibration,Exploratory regional transport/transduction prior,low,high,model/human_spatial_pbpk.py:REGIONS,structural/design,,,,人体分区：右肾髓质,右肾髓质：通透性-表面积乘积,mL/h,假设值,参考成人,区域转运与转导的探索性先验,低,高,模型结构或设计输入,,
human_region:kidney_right_medulla,kp,Right kidney medulla: kp,0.7,dimensionless,assumed,reference human,Current model structural prior; requires project-specific calibration,Exploratory regional transport/transduction prior,low,high,model/human_spatial_pbpk.py:REGIONS,structural/design,,,,人体分区：右肾髓质,右肾髓质：组织-血浆分配系数,无量纲,假设值,参考成人,区域转运与转导的探索性先验,低,高,模型结构或设计输入,,
human_region:kidney_right_medulla,internalization_half_life_h,Right kidney medulla: internalization_half_life_h,24,h,assumed,reference human,Current model structural prior; requires project-specific calibration,Exploratory regional transport/transduction prior,low,high,model/human_spatial_pbpk.py:REGIONS,structural/design,,,,人体分区：右肾髓质,右肾髓质：内化半衰期,h,假设值,参考成人,区域转运与转导的探索性先验,低,高,模型结构或设计输入,,
human_region:kidney_right_medulla,episome_half_life_days,Right kidney medulla: episome_half_life_days,90,day,assumed,reference human,Current model structural prior; requires project-specific calibration,Exploratory regional transport/transduction prior,low,high,model/human_spatial_pbpk.py:REGIONS,structural/design,,,,人体分区：右肾髓质,右肾髓质：游离体半衰期,d,假设值,参考成人,区域转运与转导的探索性先验,低,高,模型结构或设计输入,,
human_region:muscle_injected_arm,flow_fraction,Injected-side arm muscle: flow_fraction,0.012,fraction of cardiac output,scaled,reference human,ICRP Publication 89 (2002); Jones and Rowland-Yeo 2013; Shah and Betts 2012/2013,Region-resolved reference geometry,medium-low,medium,model/human_spatial_pbpk.py:REGIONS,physiology-scaled,,,https://www.icrp.org/publication.asp?id=icrp%20publication%2089; https://pmc.ncbi.nlm.nih.gov/articles/PMC6890583/,人体分区：注射侧上臂肌肉,注射侧上臂肌肉：血流分数,心输出量分数,缩放值,参考成人,分区参考解剖几何,中低,中,生理学缩放证据,,
human_region:muscle_injected_arm,vascular_ml,Injected-side arm muscle: vascular_ml,38,mL,scaled,reference human,ICRP Publication 89 (2002); Jones and Rowland-Yeo 2013; Shah and Betts 2012/2013,Region-resolved reference geometry,medium-low,medium,model/human_spatial_pbpk.py:REGIONS,physiology-scaled,,,https://www.icrp.org/publication.asp?id=icrp%20publication%2089; https://pmc.ncbi.nlm.nih.gov/articles/PMC6890583/,人体分区：注射侧上臂肌肉,注射侧上臂肌肉：血管容积,mL,缩放值,参考成人,分区参考解剖几何,中低,中,生理学缩放证据,,
human_region:muscle_injected_arm,isf_ml,Injected-side arm muscle: isf_ml,420,mL,scaled,reference human,ICRP Publication 89 (2002); Jones and Rowland-Yeo 2013; Shah and Betts 2012/2013,Region-resolved reference geometry,medium-low,medium,model/human_spatial_pbpk.py:REGIONS,physiology-scaled,,,https://www.icrp.org/publication.asp?id=icrp%20publication%2089; https://pmc.ncbi.nlm.nih.gov/articles/PMC6890583/,人体分区：注射侧上臂肌肉,注射侧上臂肌肉：组织间液容积,mL,缩放值,参考成人,分区参考解剖几何,中低,中,生理学缩放证据,,
human_region:muscle_injected_arm,ps_ml_h,Injected-side arm muscle: ps_ml_h,3.36,mL/h,assumed,reference human,Current model structural prior; requires project-specific calibration,Exploratory regional transport/transduction prior,low,high,model/human_spatial_pbpk.py:REGIONS,structural/design,,,,人体分区：注射侧上臂肌肉,注射侧上臂肌肉：通透性-表面积乘积,mL/h,假设值,参考成人,区域转运与转导的探索性先验,低,高,模型结构或设计输入,,
human_region:muscle_injected_arm,kp,Injected-side arm muscle: kp,0.55,dimensionless,assumed,reference human,Current model structural prior; requires project-specific calibration,Exploratory regional transport/transduction prior,low,high,model/human_spatial_pbpk.py:REGIONS,structural/design,,,,人体分区：注射侧上臂肌肉,注射侧上臂肌肉：组织-血浆分配系数,无量纲,假设值,参考成人,区域转运与转导的探索性先验,低,高,模型结构或设计输入,,
human_region:muscle_injected_arm,internalization_half_life_h,Injected-side arm muscle: internalization_half_life_h,30,h,assumed,reference human,Current model structural prior; requires project-specific calibration,Exploratory regional transport/transduction prior,low,high,model/human_spatial_pbpk.py:REGIONS,structural/design,,,,人体分区：注射侧上臂肌肉,注射侧上臂肌肉：内化半衰期,h,假设值,参考成人,区域转运与转导的探索性先验,低,高,模型结构或设计输入,,
human_region:muscle_injected_arm,episome_half_life_days,Injected-side arm muscle: episome_half_life_days,1460,day,literature-constrained prior,reference human,"Mueller et al. 2017, PMCID:PMC5374867",Exploratory regional transport/transduction prior,low,high,model/human_spatial_pbpk.py:REGIONS,comparative-prior,circular muscle episomes and ~0.5 vg/diploid genome persisted at least 4 y,updated from 365 to 1460 d; lower-bound effective persistence prior,https://pmc.ncbi.nlm.nih.gov/articles/PMC5374867/,人体分区：注射侧上臂肌肉,注射侧上臂肌肉：游离体半衰期,d,文献约束先验,参考成人,区域转运与转导的探索性先验,低,高,同条件比较形成的先验,circular muscle episomes and ~0.5 vg/diploid genome persisted at least 4 y,updated from 365 to 1460 d; lower-bound effective persistence prior
human_region:muscle_contralateral_arm,flow_fraction,Contralateral arm muscle: flow_fraction,0.012,fraction of cardiac output,scaled,reference human,ICRP Publication 89 (2002); Jones and Rowland-Yeo 2013; Shah and Betts 2012/2013,Region-resolved reference geometry,medium-low,medium,model/human_spatial_pbpk.py:REGIONS,physiology-scaled,,,https://www.icrp.org/publication.asp?id=icrp%20publication%2089; https://pmc.ncbi.nlm.nih.gov/articles/PMC6890583/,人体分区：对侧上臂肌肉,对侧上臂肌肉：血流分数,心输出量分数,缩放值,参考成人,分区参考解剖几何,中低,中,生理学缩放证据,,
human_region:muscle_contralateral_arm,vascular_ml,Contralateral arm muscle: vascular_ml,38,mL,scaled,reference human,ICRP Publication 89 (2002); Jones and Rowland-Yeo 2013; Shah and Betts 2012/2013,Region-resolved reference geometry,medium-low,medium,model/human_spatial_pbpk.py:REGIONS,physiology-scaled,,,https://www.icrp.org/publication.asp?id=icrp%20publication%2089; https://pmc.ncbi.nlm.nih.gov/articles/PMC6890583/,人体分区：对侧上臂肌肉,对侧上臂肌肉：血管容积,mL,缩放值,参考成人,分区参考解剖几何,中低,中,生理学缩放证据,,
human_region:muscle_contralateral_arm,isf_ml,Contralateral arm muscle: isf_ml,420,mL,scaled,reference human,ICRP Publication 89 (2002); Jones and Rowland-Yeo 2013; Shah and Betts 2012/2013,Region-resolved reference geometry,medium-low,medium,model/human_spatial_pbpk.py:REGIONS,physiology-scaled,,,https://www.icrp.org/publication.asp?id=icrp%20publication%2089; https://pmc.ncbi.nlm.nih.gov/articles/PMC6890583/,人体分区：对侧上臂肌肉,对侧上臂肌肉：组织间液容积,mL,缩放值,参考成人,分区参考解剖几何,中低,中,生理学缩放证据,,
human_region:muscle_contralateral_arm,ps_ml_h,Contralateral arm muscle: ps_ml_h,3.36,mL/h,assumed,reference human,Current model structural prior; requires project-specific calibration,Exploratory regional transport/transduction prior,low,high,model/human_spatial_pbpk.py:REGIONS,structural/design,,,,人体分区：对侧上臂肌肉,对侧上臂肌肉：通透性-表面积乘积,mL/h,假设值,参考成人,区域转运与转导的探索性先验,低,高,模型结构或设计输入,,
human_region:muscle_contralateral_arm,kp,Contralateral arm muscle: kp,0.55,dimensionless,assumed,reference human,Current model structural prior; requires project-specific calibration,Exploratory regional transport/transduction prior,low,high,model/human_spatial_pbpk.py:REGIONS,structural/design,,,,人体分区：对侧上臂肌肉,对侧上臂肌肉：组织-血浆分配系数,无量纲,假设值,参考成人,区域转运与转导的探索性先验,低,高,模型结构或设计输入,,
